Document|Id|Text|Username|Date|Hashtags|Mentions|Likes|Retweets|Url|Clean_text
doc_1898|1575887055024181248|I’m thankful my family and friends are alright but my heart goes out to our friends down south who didn’t have as much notice to evacuate and prepare as we did. #HurricaneIan|MelissaHuskey26|Fri Sep 30 16:35:27 +0000 2022|['HurricaneIan']||1|0|https://twitter.com/MelissaHuskey26/status/1575887055024181248|['thank', 'famili', 'friend', 'alright', 'heart', 'goe', 'friend', 'south', 'much', 'notic', 'evacu', 'prepar', 'hurricaneian']
doc_1899|1575887041879248896|Hey @PolkCoSheriff, can you explain to me how it’s your department’s prerogative to sit camped at a four way stop in a quiet neighborhood a day after #hurricaneian, when there’s power outages everywhere affecting street lights at major intersections on highway 27? #dobetter|SteveVandercook|Fri Sep 30 16:35:24 +0000 2022|['hurricaneian', 'dobetter']|['PolkCoSheriff']|1|0|https://twitter.com/SteveVandercook/status/1575887041879248896|['hey', 'polkcosheriff', 'explain', 'depart', 'prerog', 'sit', 'camp', 'four', 'way', 'stop', 'quiet', 'neighborhood', 'day', 'hurricaneian', 'power', 'outag', 'everywher', 'affect', 'street', 'light', 'major', 'intersect', 'highway', 'dobett']
doc_1900|1575887022631403520|Is it legal #fights #hurricaneian #crazyvideos https://t.co/wGsyFfkp3A|bestvideos360|Fri Sep 30 16:35:19 +0000 2022|['fights', 'hurricaneian', 'crazyvideos']||1|0|https://twitter.com/bestvideos360/status/1575887022631403520|['legal', 'fight', 'hurricaneian', 'crazyvideo']
doc_1901|1575887017384124418|Ripped apart. More at https://t.co/Vj8IM9syuY #hurricaneian https://t.co/VdXgwV0LZ5|yallywoodreport|Fri Sep 30 16:35:18 +0000 2022|['hurricaneian']||1|0|https://twitter.com/yallywoodreport/status/1575887017384124418|['rip', 'apart', 'hurricaneian']
doc_1902|1575886989659774977|Today seems like the perfect day for sweats and hand knitted socks. #knit #knitting #ian #hurricaneian #moreliketeopicalstorm https://t.co/sygEqKCH2M|rebeccamferry|Fri Sep 30 16:35:11 +0000 2022|['knit', 'knitting', 'ian', 'hurricaneian', 'moreliketeopicalstorm']||0|0|https://twitter.com/rebeccamferry/status/1575886989659774977|['today', 'seem', 'like', 'perfect', 'day', 'sweat', 'hand', 'knit', 'sock', 'knit', 'knit', 'ian', 'hurricaneian', 'moreliketeopicalstorm']
doc_1903|1575886977764728838|"When you talk about hurricanes the same way the conspiracy-believing right has talked about #COVID. Spot on &amp; I'm cracking up.
#hurricaneian #Hurricane #JustBecauseYouCantSeeIt
https://t.co/cL1WaYtC6M"|RamblingMyMind|Fri Sep 30 16:35:08 +0000 2022|['COVID', 'hurricaneian', 'Hurricane', 'JustBecauseYouCantSeeIt']||0|1|https://twitter.com/RamblingMyMind/status/1575886977764728838|['talk', 'hurrican', 'way', 'right', 'talk', 'covid', 'spot', 'amp', 'crack', 'hurricaneian', 'hurrican', 'justbecauseyoucantseeit']
doc_1904|1575886973054734339|@WCBD No power on Blue House Road #NorthCharleston #HurricaneIan|Anton_Krasinski|Fri Sep 30 16:35:07 +0000 2022|['NorthCharleston', 'HurricaneIan']|['WCBD']|0|1|https://twitter.com/Anton_Krasinski/status/1575886973054734339|['wcbd', 'power', 'blue', 'hous', 'road', 'northcharleston', 'hurricaneian']
doc_1905|1575886969053548545|And the power is out on Sullivan's Island.#HurricaneIan|mlramsdale_law|Fri Sep 30 16:35:06 +0000 2022|['HurricaneIan']||4|1|https://twitter.com/mlramsdale_law/status/1575886969053548545|['power', 'sullivan', 'hurricaneian']
doc_1906|1575886956084477957|With your help, we can support the rebuilding &amp; recovery efforts in the areas affected by #HurricaneIan &amp; #HurricaneFiona. Together w/ @MiamiHerald/ @elNuevoHerald we’ve launched Operations Helping Hands to help the people affected by these powerful storms.https://t.co/ekehDZ5OpB https://t.co/hrixpYCr5f|UnitedWayMiami|Fri Sep 30 16:35:03 +0000 2022|['HurricaneIan', 'HurricaneFiona']|['MiamiHerald', 'elNuevoHerald']|1|3|https://twitter.com/UnitedWayMiami/status/1575886956084477957|['help', 'support', 'rebuild', 'amp', 'recoveri', 'effort', 'area', 'affect', 'hurricaneian', 'amp', 'hurricanefiona', 'togeth', 'elnuevoherald', 'launch', 'oper', 'help', 'hand', 'help', 'peopl', 'affect', 'power', 'storm']
doc_1907|1575886949285404683|Hurricane Ian Stats and Images, New England Cold and Drought Update in the Northeast https://t.co/KoTfZLoj4u #hurricaneian #Ian #hurricanes #weather #environment #HurricanIan|ByToddBBates|Fri Sep 30 16:35:01 +0000 2022|['hurricaneian', 'Ian', 'hurricanes', 'weather', 'environment', 'HurricanIan']||1|0|https://twitter.com/ByToddBBates/status/1575886949285404683|['hurrican', 'ian', 'stat', 'imag', 'new', 'england', 'cold', 'drought', 'updat', 'northeast', 'hurricaneian', 'ian', 'hurrican', 'weather', 'environ', 'hurricanian']
doc_1908|1575886946718683142|"#Biden Admin Scales Back #StudentLoanForgiveness Program; #HurricaneIan Leaves Trail of Destruction  
🔥WATCH  HERE👉 https://t.co/FjV6YI1N7v https://t.co/RuJK31t9Gg"|news_ntd|Fri Sep 30 16:35:01 +0000 2022|['Biden', 'StudentLoanForgiveness', 'HurricaneIan']||4|1|https://twitter.com/news_ntd/status/1575886946718683142|['biden', 'admin', 'scale', 'back', 'studentloanforg', 'program', 'hurricaneian', 'leav', 'trail', 'destruct']
doc_1909|1575886942977523712|Heartwarming to see so many utilities across the nation sending their crews to help with #HurricaneIan. Our crews have arrived in Lakeland, Florida to assist with the aftermath of Hurricane Ian. We are thinking of you, @austinenergy from up here in North Texas! 🫶💪#ThankALineman https://t.co/e4Ui2eP5iV|dmepower|Fri Sep 30 16:35:00 +0000 2022|['HurricaneIan', 'ThankALineman']|['austinenergy']|7|1|https://twitter.com/dmepower/status/1575886942977523712|['heartwarm', 'see', 'mani', 'util', 'across', 'nation', 'send', 'crew', 'help', 'hurricaneian', 'crew', 'arriv', 'lakeland', 'florida', 'assist', 'aftermath', 'hurrican', 'ian', 'think', 'austinenergi', 'north', 'texa', 'thankalineman']
doc_1910|1575886931166396416|st augustine beach this morning (looking north then south). every bit of sand is gone. these rocks are normally completely covered. #HurricaneIan https://t.co/xoPO6odHP2|Exit261DB|Fri Sep 30 16:34:57 +0000 2022|['HurricaneIan']||1|0|https://twitter.com/Exit261DB/status/1575886931166396416|['st', 'augustin', 'beach', 'morn', 'look', 'north', 'south', 'everi', 'bit', 'sand', 'gone', 'rock', 'normal', 'complet', 'cover', 'hurricaneian']
doc_1911|1575886925600169984|Ilham Thurston of LSC’s Disaster Team is in Raleigh responding to Hurricane Ian. The Emergency Operations Center has been activated, and Ilham will be on call to respond alongside North Carolina Emergency Management. #LSC #hurricaneian https://t.co/ps50f4y6HC|ls_carolinas|Fri Sep 30 16:34:56 +0000 2022|['LSC', 'hurricaneian']||0|1|https://twitter.com/ls_carolinas/status/1575886925600169984|['ilham', 'thurston', 'lsc', 'disast', 'team', 'raleigh', 'respond', 'hurrican', 'ian', 'emerg', 'oper', 'center', 'activ', 'ilham', 'call', 'respond', 'alongsid', 'north', 'carolina', 'emerg', 'manag', 'lsc', 'hurricaneian']
doc_1912|1575886902653485061|"I should be giving the opening talk at #elevatecx
today about the impact of trauma on #CX pros over the last 2+ years, but the universe sent #HurricaneIan our way. So I'll just go work that into my talk for the next event &amp; see y'all then 🤪
🫶 for all the CXers/talks I'm missing https://t.co/4HkxUIveYo"|HeidiCraun|Fri Sep 30 16:34:50 +0000 2022|['elevatecx', 'CX', 'HurricaneIan']||3|0|https://twitter.com/HeidiCraun/status/1575886902653485061|['give', 'open', 'talk', 'elevatecx', 'today', 'impact', 'trauma', 'cx', 'pro', 'last', 'year', 'univers', 'sent', 'hurricaneian', 'way', 'go', 'work', 'talk', 'next', 'event', 'amp', 'see', 'miss']
doc_1913|1575886896948879363|#HurricaneIan is making landfall just north of #Charleston, South Carolina in southeastern USA with sustained winds of 85 mph. Storm surge is being reported along several parts of the coastline as Ian comes ashore. https://t.co/IOlGZi3sSC|metofficestorms|Fri Sep 30 16:34:49 +0000 2022|['HurricaneIan', 'Charleston']||9|6|https://twitter.com/metofficestorms/status/1575886896948879363|['hurricaneian', 'make', 'landfal', 'north', 'charleston', 'south', 'carolina', 'southeastern', 'usa', 'sustain', 'wind', 'mph', 'storm', 'surg', 'report', 'along', 'sever', 'part', 'coastlin', 'ian', 'come', 'ashor']
doc_1914|1575886896194281472|@FCN2go @wjxt4   Do you know if/when places in Jacksonville might start collecting donations for those South of us who lost everything in #HurricaneIan? I have so many clothes I can donate. Some are practically new.  Just need to know where to send them!|LissLloyd|Fri Sep 30 16:34:49 +0000 2022|['HurricaneIan']|['FCN2go', 'wjxt4']|0|0|https://twitter.com/LissLloyd/status/1575886896194281472|['know', 'place', 'jacksonvil', 'might', 'start', 'collect', 'donat', 'south', 'us', 'lost', 'everyth', 'hurricaneian', 'mani', 'cloth', 'donat', 'practic', 'new', 'need', 'know', 'send']
doc_1915|1575886878007402503|"Free pasta and water today (9/30) from 12:00 PM - 5:00 PM EST at Bruno’s of Brooklyn, 2112 Second St, Fort Myers. 

#fortmyers #hurricaneian #hurricaneianrelief #brunosofbrooklyn #LeeCounty https://t.co/PTZNxf6cVc"|DoGoodMakeADif|Fri Sep 30 16:34:44 +0000 2022|['fortmyers', 'hurricaneian', 'hurricaneianrelief', 'brunosofbrooklyn', 'LeeCounty']||2|1|https://twitter.com/DoGoodMakeADif/status/1575886878007402503|['free', 'pasta', 'water', 'today', 'pm', 'pm', 'est', 'bruno', 'brooklyn', 'second', 'st', 'fort', 'myer', 'fortmyer', 'hurricaneian', 'hurricaneianrelief', 'brunosofbrooklyn', 'leecounti']
doc_1916|1575886845720002561|The Dumfries Farmer's Market will be CLOSED on Saturday, October 1st, due to Hurricane Ian. The market will reopen on Saturday, October 8th. #dumfriesva #dumfriesvafarmersmarket #farmersmarket #hurricaneian https://t.co/66A1d3d7Cg|DumfriesTownVA|Fri Sep 30 16:34:37 +0000 2022|['dumfriesva', 'dumfriesvafarmersmarket', 'farmersmarket', 'hurricaneian']||1|1|https://twitter.com/DumfriesTownVA/status/1575886845720002561|['dumfri', 'farmer', 'market', 'close', 'saturday', 'octob', 'due', 'hurrican', 'ian', 'market', 'reopen', 'saturday', 'octob', 'dumfriesva', 'dumfriesvafarmersmarket', 'farmersmarket', 'hurricaneian']
doc_1917|1575886839302729729|There’s nothing quite like waking up to the sound of wild generators after a hurricane. They are so majestic. #HurricaneIan #FloridaStrong|Ant_DiggityTV|Fri Sep 30 16:34:35 +0000 2022|['HurricaneIan', 'FloridaStrong']||1|0|https://twitter.com/Ant_DiggityTV/status/1575886839302729729|['noth', 'quit', 'like', 'wake', 'sound', 'wild', 'gener', 'hurrican', 'majest', 'hurricaneian', 'floridastrong']
doc_1918|1575886832302452736|Waves hitting strong out here in Myrtle Beach, SC as #HurricaneIan hits the coast. https://t.co/iUvoR41KPS|matapaul|Fri Sep 30 16:34:34 +0000 2022|['HurricaneIan']||2|0|https://twitter.com/matapaul/status/1575886832302452736|['wave', 'hit', 'strong', 'myrtl', 'beach', 'sc', 'hurricaneian', 'hit', 'coast']
doc_1919|1575886832231124998|Recon finding pressure continues to deepen in #Ian as it approaches landfall likely sub 980mb at this point. This will only help increase surge threat along the SC and NC coast even if the winds don’t get any higher. #scwx #ncwx #HurricaneIan https://t.co/gRzyBcW1fy|BradyBGWX|Fri Sep 30 16:34:34 +0000 2022|['Ian', 'scwx', 'ncwx', 'HurricaneIan']||13|1|https://twitter.com/BradyBGWX/status/1575886832231124998|['recon', 'find', 'pressur', 'continu', 'deepen', 'ian', 'approach', 'landfal', 'like', 'sub', 'point', 'help', 'increas', 'surg', 'threat', 'along', 'sc', 'nc', 'coast', 'even', 'wind', 'get', 'higher', 'scwx', 'ncwx', 'hurricaneian']
doc_1920|1575886777679855618|Breaks the general IT rule and saves lots of files to my desktop in anticipation of power and internet outages from #hurricaneian. Lots of flickering is happening already! One virtual class down, one to (hopefully) go. https://t.co/UccFsHIbQR|PubHealthDahl|Fri Sep 30 16:34:21 +0000 2022|['hurricaneian']||1|0|https://twitter.com/PubHealthDahl/status/1575886777679855618|['break', 'gener', 'rule', 'save', 'lot', 'file', 'desktop', 'anticip', 'power', 'internet', 'outag', 'hurricaneian', 'lot', 'flicker', 'happen', 'alreadi', 'one', 'virtual', 'class', 'one', 'hope', 'go']
doc_1921|1575886758075678720|@BreezeAirways  i need to cancel my Tampa flight due to #hurricaneian I don't want breeze points, just a refund or small penalty fee. Please help me with this, I'd like to talk to a human. I would hope you’re not going to do customers this way during a disaster.|BoShowOnAir|Fri Sep 30 16:34:16 +0000 2022|['hurricaneian']|['BreezeAirways']|0|0|https://twitter.com/BoShowOnAir/status/1575886758075678720|['breezeairway', 'need', 'cancel', 'tampa', 'flight', 'due', 'hurricaneian', 'want', 'breez', 'point', 'refund', 'small', 'penalti', 'fee', 'pleas', 'help', 'like', 'talk', 'human', 'would', 'hope', 'go', 'custom', 'way', 'disast']
doc_1922|1575886742363594752|Hurricane Ian update in East #orlando … waters finally going down . Streets are impassible all around me.  #Hurricane #hurricaneIan #ian #eastorlando #florida #orangecounty #centralflorida #TropicalStorm #weather #floridaweather #weatherupdate #fl https://t.co/0gF1tdF8ED|RaleighFrance|Fri Sep 30 16:34:12 +0000 2022|['orlando', 'Hurricane', 'hurricaneIan', 'ian', 'eastorlando', 'florida', 'orangecounty', 'centralflorida', 'TropicalStorm', 'weather', 'floridaweather', 'weatherupdate', 'fl']||0|0|https://twitter.com/RaleighFrance/status/1575886742363594752|['hurrican', 'ian', 'updat', 'east', 'orlando', 'water', 'final', 'go', 'street', 'impass', 'around', 'hurrican', 'hurricaneian', 'ian', 'eastorlando', 'florida', 'orangecounti', 'centralflorida', 'tropicalstorm', 'weather', 'floridaweath', 'weatherupd', 'fl']
doc_1923|1575886723258765314|#WATCH: #SouthCarolina Gov. @henrymcmaster news conference on #HurricaneIan. Live soon on https://t.co/xsK51sI6nJ. #Ian https://t.co/1aB6qzhXzm|69News|Fri Sep 30 16:34:08 +0000 2022|['WATCH', 'SouthCarolina', 'HurricaneIan', 'Ian']|['henrymcmaster']|0|0|https://twitter.com/69News/status/1575886723258765314|['watch', 'southcarolina', 'gov', 'henrymcmast', 'news', 'confer', 'hurricaneian', 'live', 'soon', 'ian']
doc_1924|1575886711376457729|Best resources for anyone in Florida who needs help coping with #HurricaneIan impact: https://t.co/c4lUm7He3S and https://t.co/PSBVy8PkU0 Please stay safe.|AFSCMEFL|Fri Sep 30 16:34:05 +0000 2022|['HurricaneIan']||0|0|https://twitter.com/AFSCMEFL/status/1575886711376457729|['best', 'resourc', 'anyon', 'florida', 'need', 'help', 'cope', 'hurricaneian', 'impact', 'pleas', 'stay', 'safe']
doc_1925|1575886625816485891|Entrance to Hurricane Harry's yesterday. San Carlos Island #HurricaneIan https://t.co/AoqPGj19eC|MaxChesnes|Fri Sep 30 16:33:44 +0000 2022|['HurricaneIan']||7|1|https://twitter.com/MaxChesnes/status/1575886625816485891|['entranc', 'hurrican', 'harri', 'yesterday', 'san', 'carlo', 'island', 'hurricaneian']
doc_1926|1575886607357743106|Been like this for hours. Heavy wind, ton of water. Johns Island is in it! #chswx #HurricaneIan https://t.co/zPqqOVS3yF|WX_Eric2018|Fri Sep 30 16:33:40 +0000 2022|['chswx', 'HurricaneIan']||4|0|https://twitter.com/WX_Eric2018/status/1575886607357743106|['like', 'hour', 'heavi', 'wind', 'ton', 'water', 'john', 'island', 'chswx', 'hurricaneian']
doc_1927|1575886475379384327|Source: #SMU at #UCF has been moved again due to the fallout of #HurricaneIan. Game will now be played Wednesday, Oct. 5. Kickoff in prime time but that will be finalized soon. @PeteThamel first reported. @247Sports|bmarcello|Fri Sep 30 16:33:08 +0000 2022|['SMU', 'UCF', 'HurricaneIan']|['PeteThamel', '247Sports']|13|8|https://twitter.com/bmarcello/status/1575886475379384327|['sourc', 'smu', 'ucf', 'move', 'due', 'fallout', 'hurricaneian', 'game', 'play', 'wednesday', 'kickoff', 'prime', 'time', 'final', 'soon', 'petethamel', 'first', 'report']
doc_1928|1575886426700292098|Back home in Wilmington NC and I STILL can't escape #HurricaneIan. He's following me! Gusting to 45 mph here now. https://t.co/mQ3BxrbCSC|CoastalProf|Fri Sep 30 16:32:57 +0000 2022|['HurricaneIan']||13|0|https://twitter.com/CoastalProf/status/1575886426700292098|['back', 'home', 'wilmington', 'nc', 'still', 'ca', 'escap', 'hurricaneian', 'follow', 'gust', 'mph']
doc_1929|1575886424930488323|"Had to go out in the middle of a #hurricane to get my ears lowered. Of course my driver and I had to do a #selfie . 

#2022 
#friday 
#fridaymood 
#fridayvibes 
#haircut 
#hurricaneian 
#september https://t.co/qI62n3bCGq"|Tom_Edwards|Fri Sep 30 16:32:56 +0000 2022|['hurricane', 'selfie', 'friday', 'fridaymood', 'fridayvibes', 'haircut', 'hurricaneian', 'september']||0|0|https://twitter.com/Tom_Edwards/status/1575886424930488323|['go', 'middl', 'hurrican', 'get', 'ear', 'lower', 'cours', 'driver', 'selfi', 'friday', 'fridaymood', 'fridayvib', 'haircut', 'hurricaneian', 'septemb']
doc_1930|1575886346559725569|Damage in the Belle Isle neighborhood near Georgetown, SC #HurricaneIan #Ian #scwx https://t.co/XiG1Meylnt|ladydynam1te|Fri Sep 30 16:32:38 +0000 2022|['HurricaneIan', 'Ian', 'scwx']||2|3|https://twitter.com/ladydynam1te/status/1575886346559725569|['damag', 'bell', 'isl', 'neighborhood', 'near', 'georgetown', 'sc', 'hurricaneian', 'ian', 'scwx']
doc_1931|1575886340008587264|II you are in the Carolinas,this guys doing pretty good coverage. Oh great, he said a tornado is somewhere in Georgia. Forgot about those!  NC is prob going to get more tornados according to him.  🙏 for everyone! #hurricaneian https://t.co/By0xTCQvRV|tlynne32|Fri Sep 30 16:32:36 +0000 2022|['hurricaneian']||0|0|https://twitter.com/tlynne32/status/1575886340008587264|['ii', 'carolina', 'guy', 'pretti', 'good', 'coverag', 'oh', 'great', 'said', 'tornado', 'somewher', 'georgia', 'forgot', 'nc', 'prob', 'go', 'get', 'tornado', 'accord', 'everyon', 'hurricaneian']
doc_1932|1575886321104879616|🚨 Update: Our emergency response team and @MadCountyFire finished evacuating 38 people from a hospital in Sarasota County, FL early this morning! #HurricaneIan damaged the hospital. Our group spent the night under the stars. They’re now waiting on the next assignment. #hurricane https://t.co/sMGyw9Iw0P|JMCRHealthDept|Fri Sep 30 16:32:32 +0000 2022|['HurricaneIan', 'hurricane']|['MadCountyFire']|4|0|https://twitter.com/JMCRHealthDept/status/1575886321104879616|['updat', 'emerg', 'respons', 'team', 'madcountyfir', 'finish', 'evacu', 'peopl', 'hospit', 'sarasota', 'counti', 'fl', 'earli', 'morn', 'hurricaneian', 'damag', 'hospit', 'group', 'spent', 'night', 'star', 'wait', 'next', 'assign', 'hurrican']
doc_1933|1575886315740336128|Hurricane Ian and Its Impacts Update: https://t.co/Zfx80G03Sk #NBC29 #VAwx #Ian #HurricaneIan https://t.co/3eBl1QDWoA|JoshFitzWx|Fri Sep 30 16:32:30 +0000 2022|['NBC29', 'VAwx', 'Ian', 'HurricaneIan']||2|2|https://twitter.com/JoshFitzWx/status/1575886315740336128|['hurrican', 'ian', 'impact', 'updat', 'vawx', 'ian', 'hurricaneian']
doc_1934|1575886282860830721|It’s a whole #Hurricane and y’all still making jokes😭 #hurricaneian https://t.co/uKDgJjS7qU|DRealMarcusTv|Fri Sep 30 16:32:23 +0000 2022|['Hurricane', 'hurricaneian']||1|0|https://twitter.com/DRealMarcusTv/status/1575886282860830721|['whole', 'hurrican', 'still', 'make', 'hurricaneian']
doc_1935|1575886275353219075|In bathroom now. #HurricaneIan #BrunswickCoNC https://t.co/tnMMklYXsK|JohnDalyNews|Fri Sep 30 16:32:21 +0000 2022|['HurricaneIan', 'BrunswickCoNC']||1|0|https://twitter.com/JohnDalyNews/status/1575886275353219075|['bathroom', 'hurricaneian', 'brunswickconc']
doc_1936|1575886271737917446|Absolutely devastating. #HurricaneIan https://t.co/MZJ5kAt4Ea|MeganScavo|Fri Sep 30 16:32:20 +0000 2022|['HurricaneIan']||16|2|https://twitter.com/MeganScavo/status/1575886271737917446|['absolut', 'devast', 'hurricaneian']
